Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	MP:0011190	IAO:0000115	increased thickness of the transient structure derived from the inner cell mass which lies above the hypoblast; the epiblast tissue gives rise to the three primary germ layers (ectoderm, definitive endoderm, and mesoderm) and to the extraembryonic mesoderm of the visceral yolk sac, the allantois, and the amnion	
INFO	lowercase_definition	MP:0011191	IAO:0000115	increase in the number of embryonic epiblast cells undergoing programmed cell death	
INFO	lowercase_definition	MP:0011192	IAO:0000115	reduction in the expansion rate of the embryonic epiblast cells by cell division	
INFO	lowercase_definition	MP:0011193	IAO:0000115	a retrogressive impairment of function or destruction of the cells comprising the transient structure derived from the inner cell mass which lies above the hypoblast; the epiblast tissue gives rise to the three primary germ layers (ectoderm, definitive endoderm, and mesoderm) and to the extraembryonic mesoderm of the visceral yolk sac, the allantois, and the amnion	
INFO	lowercase_definition	MP:0011194	IAO:0000115	any functional anomaly of the invagination of the epidermis from which the hair shaft develops	
INFO	lowercase_definition	MP:0011195	IAO:0000115	greater than expected levels of programmed cell death of cells in the epidermis from which the hair shaft develops	
INFO	lowercase_definition	MP:0011196	IAO:0000115	reduced from expected levels of programmed cell death of cells in the epidermis from which the hair shaft develops	
INFO	lowercase_definition	MP:0011197	IAO:0000115	any structural anomaly of the cavity of the developing embryo that is formed within the epiblast tissue prior to the closing of the proamniotic canal by the amniotic folds	
INFO	lowercase_definition	MP:0011198	IAO:0000115	absence of the cavity of the developing embryo that is formed within the epiblast tissue prior to the closing of the proamniotic canal by the amniotic folds	
INFO	lowercase_definition	MP:0011199	IAO:0000115	any structural anomaly of the closed space between the embryo and the amnion, containing the amniotic fluid; it is formed by the fusion of the parts of the anterior and posterior amniotic folds	
INFO	lowercase_definition	MP:0011200	IAO:0000115	any structural anomaly of the fluid-filled spaces formed within the mass of extraembryonic mesoderm that later fuse to become a large extraembryonic cavity	
INFO	lowercase_definition	MP:0011201	IAO:0000115	any structural anomaly of the closed space containing the yolk, formed by the fusion of the edges of the embryonic epiblast (hypoblast) and later surrounded by the visceral yolk sac (hypoblast and visceral yolk sac mesoderm)	
INFO	lowercase_definition	MP:0011202	IAO:0000115	any structural anomaly of the closed space within the ectoplacental cone, formed by the fusion of the parts of the amniotic fold that separate it from the amniotic cavity	
INFO	lowercase_definition	MP:0011203	IAO:0000115	any structural anomaly of the tissue that consists of two cellular layers (parietal endoderm and trophoblast) separated by a relatively thick nonvascular basement membrane (Reichert's membrane), and acts as a protective layer to supports and facilitates transport of nutrients between the uterine tissue and the yolk sac cavity	
INFO	lowercase_definition	MP:0011204	IAO:0000115	any structural anomaly of the masses of developing blood cells attached to endothelium in the yolk sac	
INFO	lowercase_definition	MP:0011205	IAO:0000115	the appearance of wrinkles or folds on the surface of the visceral yolk sac	
INFO	lowercase_definition	MP:0011206	IAO:0000115	absence of the extraembryonic tissue membrane, formed from the visceral endoderm and the extraembryonic mesoderm, which is located ventral to the embryonic disc and is connected to the presumptive midgut of the embryo	
INFO	lowercase_definition	MP:0011207	IAO:0000115	absence of the closed space within the ectoplacental cone, formed by the fusion of the parts of the amniotic fold that separate it from the amniotic cavity	
INFO	lowercase_definition	MP:0011208	IAO:0000115	reduced size of the cavity of the developing embryo that is formed within the epiblast tissue prior to the closing of the proamniotic canal by the amniotic folds	
INFO	lowercase_definition	MP:0011209	IAO:0000115	absence of the fluid-filled spaces formed within the mass of extraembryonic mesoderm that later fuse to become a large extraembryonic cavity	
INFO	lowercase_definition	MP:0011210	IAO:0000115	any structural anomaly of the synovial articulation between the head of the mandibular condoyloid process and the mandibular fossa and articular tubercle of the temporal bones	
INFO	lowercase_definition	MP:0011211	IAO:0000115	any structural anomaly of a nerve arising at the terminal division of the sciatic nerve at the popliteal fossa and extending to the neck of the fibula, ultimately innervating the Peroneus muscles	
INFO	lowercase_definition	MP:0011212	IAO:0000115	absence of the nerve arising at the terminal division of the sciatic nerve at the popliteal fossa and extending to the neck of the fibula, ultimately innervating the Peroneus muscles	
INFO	lowercase_definition	MP:0011213	IAO:0000115	an anomaly in the amount of copper present in brain tissue	
INFO	lowercase_definition	MP:0011214	IAO:0000115	a greater accumulation of copper in the brain tissue compared to controls	
INFO	lowercase_definition	MP:0011215	IAO:0000115	a reduced amount of copper in the brain tissue compared to controls	
INFO	lowercase_definition	MP:0011216	IAO:0000115	an anomaly in the amount of copper present in brainstem tissue	
INFO	lowercase_definition	MP:0011217	IAO:0000115	a greater accumulation of copper in the brainstem tissue compared to controls	
INFO	lowercase_definition	MP:0011218	IAO:0000115	a reduced amount of copper in the brainstem tissue compared to controls	
INFO	lowercase_definition	MP:0011219	IAO:0000115	any anomaly in the ability of the body to take up calcium into the blood by absorption from the small intestine	
INFO	lowercase_definition	MP:0011220	IAO:0000115	augmented ability of the body to take up calcium into the blood by absorption from the small intestine	
INFO	lowercase_definition	MP:0011221	IAO:0000115	reduced ability of the body to take up calcium into the blood by absorption from the small intestine	
INFO	lowercase_definition	MP:0011222	IAO:0000115	any structural anomaly of the channels in the lymph node medulla that separate the medullary cords and are crossed by a reticulum of cells and fibers and bounded by littoral cells; lymph flows through the medullary sinus from the cortical sinuses and into the efferent lymphatic vessels	
INFO	lowercase_definition	MP:0011223	IAO:0000115	the luminal space of the lymph node medulla is increased in volume or area, usually with an increase in contained fluid	
INFO	lowercase_definition	MP:0011224	IAO:0000115	any structural anomaly of the dense rope-like structures of lymphatic tissue located between the medullary sinuses in the medulla of a lymph node	
INFO	lowercase_definition	MP:0011225	IAO:0000115	increase in the number of normal cells in normal arrangement in the lymph node medullary cords, resulting in a thickening or enlargement of the structure, caused by stimuli including increased physiological demand, inflammatory response, hormonal changes or hormonal dysfunctions, and/or compensation due to a pathological cause elsewhere	
INFO	lowercase_definition	MP:0011226	IAO:0000115	any anomaly in the concentration of thiamine (vitamin B1), a water soluble vitamin present in fresh vegetables and meats, especially liver	
INFO	lowercase_definition	MP:0011227	IAO:0000115	any anomaly in the concentration of cobalamin (vitamin B12), a water-soluble vitamin characterized by possession of a corrin nucleus containing a cobalt atom	
INFO	lowercase_definition	MP:0011228	IAO:0000115	any anomaly in the concentration of vitamin D, any of a group of related, fat-soluble compounds that are derived from delta-5,7 steroids and play a central role in calcium metabolism; specific forms of vitamin D include calciferol (ergocalciferol; vitamin D2) and cholecalciferol (calciol; vitamin D3)	
INFO	lowercase_definition	MP:0011229	IAO:0000115	any anomaly in the concentration of L-ascorbic acid (vitamin C), which is a common co-factor and has anti-oxidant activities in many species	
INFO	lowercase_definition	MP:0011230	IAO:0000115	any anomaly in the concentration of the vitamin B family member that stimulates the hematopoietic system, is present in the liver and kidney and is found in mushrooms, spinach, yeast, green leaves, and grasses, and is used in the treatment and prevention of folate deficiencies and megaloblastic anemia	
INFO	lowercase_definition	MP:0011231	IAO:0000115	any anomaly in the concentration of vitamin E, tocopherol, including a series of eight structurally similar compounds; alpha-tocopherol is the most active form in humans and is a powerful biological antioxidant	
INFO	lowercase_definition	MP:0011232	IAO:0000115	any anomaly in the concentration of any of the vitamin A compounds, retinol, retinal (retinaldehyde) and retinoic acid; animals can not synthesize vitamin A de novo, but form it through oxidative cleavage of carotenoids supplied in the diet	
INFO	lowercase_definition	MP:0011233	IAO:0000115	altered ability to metabolize any of the vitamin A compounds, retinol, retinal (retinaldehyde) and retinoic acid; animals can not synthesize vitamin A de novo, but form it through oxidative cleavage of carotenoids supplied in the diet	
INFO	lowercase_definition	MP:0011234	IAO:0000115	any anomaly in the concentration of retinol, which plays an essential role in metabolic functioning of the retina, and growth and differentiation	
INFO	lowercase_definition	MP:0011235	IAO:0000115	the maximum amount of oxygen that will combine chemically with a given amount of hemoglobin in a unit volume of blood is not as expected	
INFO	lowercase_definition	MP:0011236	IAO:0000115	an increase in the maximum amount of oxygen that will combine chemically with a given amount of hemoglobin in a unit volume of blood	
INFO	lowercase_definition	MP:0011237	IAO:0000115	a decrease in the maximum amount of oxygen that will combine chemically with a given amount of hemoglobin in a unit volume of blood	
INFO	lowercase_definition	MP:0011238	IAO:0000115	atypical initial production, differentiation, migration or maturation of the labyrinth, including the semicircular canals, vestibule and cochlea	
INFO	lowercase_definition	MP:0011239	IAO:0000115	a variation in an expected skin color or complexion that may be due to inflammation, pigment defects or other causes	
INFO	lowercase_definition	MP:0011240	IAO:0000115	any structural anomaly of a fetal liver derived enucleated erythrocyte, which matures in macrophage islands within the liver, enucleates, and then enters the bloodstream; these resemble adult erythrocytes in that they are small (3- to 6- times smaller than primitive erythrocytes) and produce adult hemoglobins	
INFO	lowercase_definition	MP:0011241	IAO:0000115	anomaly in the number of a fetal liver derived enucleated erythrocytes, which mature in macrophage islands within the liver, enucleate, and then enter the bloodstream; these resemble adult erythrocytes in that they are small (3- to 6- times smaller than primitive erythrocytes) and produce adult hemoglobins	
INFO	lowercase_definition	MP:0011242	IAO:0000115	increased number of fetal liver derived enucleated erythrocytes, which mature in macrophage islands within the liver, enucleate, and then enter the bloodstream; these resemble adult erythrocytes in that they are small (3- to 6- times smaller than primitive erythrocytes) and produce adult hemoglobins	
INFO	lowercase_definition	MP:0011243	IAO:0000115	reduced number of fetal liver derived enucleated erythrocytes, which mature in macrophage islands within the liver, enucleate, and then enter the bloodstream; these resemble adult erythrocytes in that they are small (3- to 6- times smaller than primitive erythrocytes) and produce adult hemoglobins	
INFO	lowercase_definition	MP:0011244	IAO:0000115	absence of fetal liver derived enucleated erythrocytes, which mature in macrophage islands within the liver, enucleate, and then enter the bloodstream; these resemble adult erythrocytes in that they are small (3- to 6- times smaller than primitive erythrocytes) and produce adult hemoglobins	
INFO	lowercase_definition	MP:0011245	IAO:0000115	any functional anomaly of a fetal liver derived enucleated erythrocyte, which matures in macrophage islands within the liver, enucleates, and then enters the bloodstream; these resemble adult erythrocytes in that they are small (3- to 6- times smaller than primitive erythrocytes) and produce adult hemoglobins	
INFO	lowercase_definition	MP:0011246	IAO:0000115	any structural anomaly of a hematopoietic stem cell that resides in the fetal liver	
INFO	lowercase_definition	MP:0011247	IAO:0000115	any structural anomaly of a hematopoietic stem found in the yolk sac	
INFO	lowercase_definition	MP:0011248	IAO:0000115	lateral duplication of some or all internal organs	
INFO	lowercase_definition	MP:0011249	IAO:0000115	lateral transposition or mirroring of the viscera of the abdomen, sometimes incomplete, with all organs maintaining the normal relative position with respect to each other	
INFO	lowercase_definition	MP:0011250	IAO:0000115	an abnormality in which the abdominal organs are positioned in such a way with respect to each other and the left-right axis as to be not clearly lateralised and thus have neither the usual, or normal (situs solitus), nor the mirror-imaged (situs inversus) arrangements	
INFO	lowercase_definition	MP:0011251	IAO:0000115	anomaly in the asymmetry of the bronchi of the lung such that these structures on both the left and right side have the morphology normally seen on the opposite side of the body	
INFO	lowercase_definition	MP:0011252	IAO:0000115	the complete right to left reversal (transposition) of the thoracic and abdominal organs, including the heart (dextrocardia)	
INFO	lowercase_definition	MP:0011253	IAO:0000115	situs inversus of thoracic and abdominal viscera with the heart remaining normally situated on the left; usually associated with congenital cardiac abnormalities such as transposition of the great vessels and/or spleen defects including asplenia or polysplenia	
INFO	lowercase_definition	MP:0011254	IAO:0000115	an abnormality in which the heart ventricles are in a superior-inferior relationship due to abnormal displacement of the ventricular mass along the horizontal plane of its long axis; this frequently occurs together with criss-cross atrio-ventricular relationships	
INFO	lowercase_definition	MP:0011255	IAO:0000115	any anomaly in the movement of the cells of the extraembryonic tissue that is responsible for the proper orientation of the anterior-posterior axis of the embryo and for appropriate patterning of adjacent embryonic tissue	
INFO	lowercase_definition	MP:0011256	IAO:0000115	any structural anomaly of the elevated margins of the neural groove	
INFO	lowercase_definition	MP:0011257	IAO:0000115	any structural anomaly of the crescent-shaped, ventrally located fold of the embryonic disc at the future cephalic end of the developing embryo; it constitutes the first body fold, and initiates brain, foregut and heart development	
INFO	lowercase_definition	MP:0011258	IAO:0000115	any structural anomaly of the crescent-shaped, ventrally located fold of the embryonic disc at the future caudal end of the developing embryo	
INFO	lowercase_definition	MP:0011259	IAO:0000115	any structural anomaly of the elevated margins of the neural groove that are located in the future cephalic region of the embryo	
INFO	lowercase_definition	MP:0011260	IAO:0000115	any structural anomaly of the primordial embryonic connective tissue of the developing head, consisting of mesenchymal cells supported in interlaminar jelly, that derive mostly from the mesoderm and contribute to head connective tissue, bone and musculature in conjunction with cranial neural crest cells	
INFO	lowercase_definition	MP:0011261	IAO:0000115	any structural anomaly in the primordial embryonic connective tissue of the developing limbs, autopods and digits, consisting of mesenchymal cells supported in interlaminar jelly, that derive mostly from the mesoderm and contribute to limb connective tissue, bone and musculature in conjunction with myotome cells	
INFO	lowercase_definition	MP:0011262	IAO:0000115	any structural anomaly in the primordial embryonic connective tissue associated with the branchial arches, consisting of mesenchymal cells supported in interlaminar jelly, that derive mostly from the mesoderm and contribute to facial and cranial nerve-associated structures	
INFO	lowercase_definition	MP:0011263	IAO:0000115	any structural anomaly of the embryonic connective tissue made up of loosely aggregated mesenchymal cells, supported by interlaminar jelly, that gives rise to the developing spleen	
INFO	lowercase_definition	MP:0011264	IAO:0000115	any structural anomaly of the embryonic connective tissue made up of loosely aggregated mesenchymal cells, supported by interlaminar jelly, that gives rise to the developing cardiac structures	
INFO	lowercase_definition	MP:0011265	IAO:0000115	any structural anomaly of the embryonic connective tissue made up of loosely aggregated mesenchymal cells, supported by interlaminar jelly, that gives rise to the developing pancreas	
INFO	lowercase_definition	MP:0011266	IAO:0000115	any structural anomaly of the embryonic connective tissue made up of loosely aggregated mesenchymal cells, supported by interlaminar jelly, that gives rise to the frontonasal region of the head	
INFO	lowercase_definition	MP:0011267	IAO:0000115	anomaly in the size (height or maximum displacement) or shape of the evoked excitatory postsynaptic current wave	
INFO	lowercase_definition	MP:0011268	IAO:0000115	the appearance of two peaks instead of one peak in the evoked excitatory postsynaptic current wave	
INFO	lowercase_definition	MP:0011269	IAO:0000115	increase in the size (height or maximum displacement) of the evoked excitatory postsynaptic current wave	
INFO	lowercase_definition	MP:0011270	IAO:0000115	reduction in the size (height or maximum displacement) of the evoked excitatory postsynaptic current wave	
INFO	lowercase_definition	MP:0011271	IAO:0000115	an increase in the time required for a signal to change from resting to the peak amplitude value in the evoked excitatory postsynaptic current wave	
INFO	lowercase_definition	MP:0011272	IAO:0000115	an decrease in the time required for a signal to change from resting to the peak amplitude value in the evoked excitatory postsynaptic current wave	
INFO	lowercase_definition	MP:0011275	IAO:0000115	unexpected change in the activity of an organism (in terms of movement, outward responses) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light	
INFO	lowercase_definition	MP:0011276	IAO:0000115	visually detectable excess of pigment present on the tail surface	
INFO	lowercase_definition	MP:0011277	IAO:0000115	visually detectable dilution of pigment present on the tail surface	
INFO	lowercase_definition	MP:0011278	IAO:0000115	visually detectable excess of pigment present in the outer ear	
INFO	lowercase_definition	MP:0011279	IAO:0000115	visually detectable dilution of pigment present in the outer ear	
INFO	lowercase_definition	MP:0011280	IAO:0000115	irregular or unusual pigmentation of the hair between the last rib and the hip	
INFO	lowercase_definition	MP:0011281	IAO:0000115	any structural anomaly of the cilia of the epithelial cells that line the interior of the nose	
INFO	lowercase_definition	MP:0011282	IAO:0000115	increase in the number of podocytes undergoing programmed cell death; podocyte apoptosis is an early step in the pathophysiological progression to proteinuria and glomerulosclerosis	
INFO	lowercase_definition	MP:0011283	IAO:0000115	anomalous fluid or tissue concentration of a sialic acid-containing glycoprotein hormone that enhances erythropoiesis and participates in wound healing; it is formed in the kidney and liver and can be detected in plasma and urine	
INFO	lowercase_definition	MP:0011284	IAO:0000115	anomalous blood concentration of a sialic acid-containing glycoprotein hormone that enhances erythropoiesis and participates in wound healing; it is formed in the kidney and liver and can be detected in plasma and urine	
INFO	lowercase_definition	MP:0011285	IAO:0000115	greater blood concentration of a sialic acid-containing glycoprotein hormone that enhances erythropoiesis and participates in wound healing; it is formed in the kidney and liver and can be detected in plasma and urine	
INFO	lowercase_definition	MP:0011286	IAO:0000115	reduced blood concentration of a sialic acid-containing glycoprotein hormone that enhances erythropoiesis and participates in wound healing; it is formed in the kidney and liver and can be detected in plasma and urine	
INFO	lowercase_definition	MP:0011287	IAO:0000115	greater fluid or tissue concentration of a sialic acid-containing glycoprotein hormone that enhances erythropoiesis and participates in wound healing; it is formed in the kidney and liver and can be detected in plasma and urine	
INFO	lowercase_definition	MP:0011288	IAO:0000115	reduced fluid or tissue concentration of a sialic acid-containing glycoprotein hormone that enhances erythropoiesis and participates in wound healing; it is formed in the kidney and liver and can be detected in plasma and urine	
INFO	lowercase_definition	MP:0011289	IAO:0000115	anomaly in the total number of the filtering units of the kidney; nephron number can be used as an index of the efficiency of ureteric branching and nephrogenesis	
INFO	lowercase_definition	MP:0011290	IAO:0000115	reduction in the total number of filtering units of the kidney	
INFO	lowercase_definition	MP:0011291	IAO:0000115	morphological changes resulting from pathological death of nephron tissue; usually due to irreversible damage	
INFO	lowercase_definition	MP:0011292	IAO:0000115	complete absence of functional filtering units in the kidney	
INFO	lowercase_definition	MP:0011293	IAO:0000115	stretched or widened aperture of the luminal space of the filtering unit of the kidney	
INFO	lowercase_definition	MP:0011294	IAO:0000115	increase in the bulk size of the capillary loops of the kidney that normally function as a filtration unit, due to cell enlargement	
INFO	lowercase_definition	MP:0011295	IAO:0000115	any anomaly in the blood flow control mechanism that is operated in the juxtaglomerular apparatus of the kidney and involved in renal autoregulation by limiting changes in the glomerular filtration rate. TGF responds to changes in the concentration of NaCl in the tubular fluid at the level of the macula densa	
INFO	lowercase_definition	MP:0011296	IAO:0000115	attenuation of the blood flow control mechanism that is operated in the juxtaglomerular apparatus of the kidney and involved in renal autoregulation by limiting changes in the glomerular filtration rate. TGF responds to changes in the concentration of NaCl in the tubular fluid at the level of the macula densa	
INFO	lowercase_definition	MP:0011297	IAO:0000115	absence of the blood flow control mechanism that is operated in the juxtaglomerular apparatus of the kidney and involved in renal autoregulation by limiting changes in the glomerular filtration rate. TGF responds to changes in the concentration of NaCl in the tubular fluid at the level of the macula densa	
INFO	lowercase_definition	MP:0011298	IAO:0000115	underdevelopment or reduced size of the ureter, usually due to a reduced number of cells	
INFO	lowercase_definition	MP:0011299	IAO:0000115	any structural anomaly of the specialized group of densely packed epithelial cells marking the origin of the convoluted portion of the distal tubule of a nephron, in contact with the afferent arteriole of the renal corpuscle and contiguous with the juxtaglomerular cells; these cells are tall, thin and columnar, have prominent nuclei, and act as sensors of solute concentration and flow of tubular fluid	
INFO	lowercase_definition	MP:0011300	IAO:0000115	any structural anomaly of the specialized smooth muscle cells that synthesize, store, and secrete renin and are found in the wall of each afferent arteriole of a kidney glomerulus near its point of entry adjacent to a macula densa; J-G cells are distinguished by their granulated cytoplasm and play a critical role in the renin-angiotensin system and thus in renal autoregulation	
INFO	lowercase_definition	MP:0011301	IAO:0000115	increased number of the specialized smooth muscle cells that synthesize, store, and secrete renin and are found in the wall of each afferent arteriole of a kidney glomerulus near its point of entry adjacent to a macula densa	
INFO	lowercase_definition	MP:0011302	IAO:0000115	any structural anomaly of the light-staining cells in the kidney found outside the glomerulus, near the vascular pole and macula densa; lacis cells form the juxtaglomerular apparatus in combination with two other types of cells: the macula densa of the distal convoluted tubule and juxtaglomerular cells of the afferent arteriole	
INFO	lowercase_definition	MP:0011303	IAO:0000115	absence of the apex (tip) of a renal pyramid i.e. the location where each medullary pyramid empties urine into a minor calyx	
INFO	lowercase_definition	MP:0011304	IAO:0000115	acquired diminution of the size of the apex (tip) of a renal pyramid associated with wasting as from death and reabsorbtion of cells, diminished cellular proliferation, decreased cellular volume, pressure, ischemia, malnutrition, reduced function or malfunction, or hormonal changes	
INFO	lowercase_definition	MP:0011305	IAO:0000115	an expansion in the lumen volume or area of any of the branches of the renal pelvis that surround each renal papilla and collect urine	
INFO	lowercase_definition	MP:0011306	IAO:0000115	absence of the funnel shaped proximal portion of the ureter, normally formed by convergence of the major calices	
INFO	lowercase_definition	MP:0011307	IAO:0000115	abnormal membranous sacs appearing in the inner portion of the kidney which consists of the renal pyramids	
INFO	lowercase_definition	MP:0011308	IAO:0000115	development of abnormal membranous sacs in the corticomedullary junction of the kidney	
INFO	lowercase_definition	MP:0011309	IAO:0000115	any structural anomaly of the network of tubes that supply blood to the renal tissues	
INFO	lowercase_definition	MP:0011310	IAO:0000115	any structural anomaly of the small branching blood vessels in the kidney that form a network between the arterioles and venules, where the exchange of water, oxygen, carbon dioxide, and other nutrient and waste chemical substances occurs between the blood and the surrounding tissues	
INFO	lowercase_definition	MP:0011311	IAO:0000115	any structural anomaly of the network of tubes that return blood from the renal tissues to the systemic circulation	
INFO	lowercase_definition	MP:0011312	IAO:0000115	any structural anomaly of the blood vessels that branch from the kidney interlobular artery, convey blood to the glomerular capillaries, and play an important role in the regulation of blood pressure as a part of the tubuloglomerular feedback mechanism	
INFO	lowercase_definition	MP:0011313	IAO:0000115	any structural anomaly of the blood vessels that convey blood from the glomerulocapillary network to the capillary bed of the proximal convoluted tubule	
INFO	lowercase_definition	MP:0011314	IAO:0000115	any structural anomaly of the network of tubes that supplies blood to the renal cortex	
INFO	lowercase_definition	MP:0011315	IAO:0000115	any structural anomaly of the curved arteries at the corticomedullary border of the kidney that arise from the interlobar arteries and give rise to the interlobular arteries	
INFO	lowercase_definition	MP:0011316	IAO:0000115	any structural anomaly of the branches of the arcuate arteries of the kidney that radiate outward throught the renal columns and supply the glomeruli	
INFO	lowercase_definition	MP:0011317	IAO:0000115	any structural anomaly of the pair of major vessels which arise off the side of the abdominal aorta, immediately below the superior mesenteric artery, and supply the kidneys with blood; small branches of the renal artery also supply the suprarenal gland, the ureter and some surrounding tissues	
INFO	lowercase_definition	MP:0011318	IAO:0000115	any structural anomaly of the major vessel which arises off the side of the abdominal aorta, immediately below the superior mesenteric artery, and supplies the right kidney with blood	
INFO	lowercase_definition	MP:0011319	IAO:0000115	any structural anomaly of the major vessel which arises off the side of the abdominal aorta, immediately below the superior mesenteric artery, and supplies the left kidney with blood	
INFO	lowercase_definition	MP:0011320	IAO:0000115	any structural anomaly of the small branching blood vessels in the kidney glomerulus that receives blood from the kidney afferent arterioles; these capillaries are under high pressure for filtering within the glomerulus	
INFO	lowercase_definition	MP:0011321	IAO:0000115	any structural anomaly of the tiny blood vessels that receive blood from the efferent arterioles of the glomerulus, and interact with superficial cortical nephrons allowing reabsorption and secretion between blood and the inner lumen of the nephron; peritubular capillaries are situated around the tubule and are at low pressure	
INFO	lowercase_definition	MP:0011322	IAO:0000115	any structural anomaly of the network of tubes that receives blood from the renal cortex	
INFO	lowercase_definition	MP:0011323	IAO:0000115	any structural anomaly of the pair of major vessels which arise from the renal hilus and return blood from the kidneys, suprarenal gland and the ureter to the inferior vena cava	
INFO	lowercase_definition	MP:0011325	IAO:0000115	any structural anomaly of the veins that parallel the arcuate arteries, receive blood from the interlobular veins and straight venules, and terminate in the interlobar veins	
INFO	lowercase_definition	MP:0011326	IAO:0000115	any structural anomaly of the veins that parallel the interlobular arteries, receiving blood from the peritubular capillary plexus and empty into the arcuate veins	
INFO	lowercase_definition	MP:0011327	IAO:0000115	any structural anomaly of the longer of the two renal veins that receives blood from the left kidney; the left renal vein usually receives the left inferior phrenic vein, the left suprarenal vein, the left gonadal vein (left testicular vein in males, left ovarian vein in females) and the left second lumbar vein whereas these veins on the right side drain directly into the inferior vena cava	
INFO	lowercase_definition	MP:0011328	IAO:0000115	any structural anomaly of the shorter of the two renal veins that receives blood from the right kidney; the left renal vein usually receives the left inferior phrenic vein, the left suprarenal vein, the left gonadal vein (left testicular vein in males, left ovarian vein in females) and the left second lumbar vein whereas these veins on the right side drain directly into the inferior vena cava	
INFO	lowercase_definition	MP:0011331	IAO:0000115	any structural anomaly of the largest straight excretory ducts in the kidney medulla and papillae that are a continuation of the collecting tubules, and that open into the area cribosa	
INFO	lowercase_definition	MP:0011332	IAO:0000115	any structural anomaly of the outer medullary region of the adult kidney containing the short Loops of Henle and collecting ducts	
INFO	lowercase_definition	MP:0011333	IAO:0000115	any structural anomaly of the inner medullary region of the adult kidney containing collecting ducts and the long loops of Henle	
INFO	lowercase_definition	MP:0011334	IAO:0000115	any structural anomaly in the region found at the periphery of the developing metanephros within which the metanephric mesenchyme aggregates around the tips of the ureteric tree to form the nephrons; in rodents including mice, this region normally disappears within the first postnatal week when nephrogenesis ceases and only mature nephrons are present; in humans, it is lost by 36 weeks of gestation	
INFO	lowercase_definition	MP:0011335	IAO:0000115	any structural anomaly of the smooth muscle tissue surrounding the urothelium of the kidney pelvis	
INFO	lowercase_definition	MP:0011336	IAO:0000115	any structural anomaly of the epithelial lining of the luminal space of the kidney pelvis	
INFO	lowercase_definition	MP:0011337	IAO:0000115	any structural anomaly of the part of the renal interstitium surrounding the pelvis	
INFO	lowercase_definition	MP:0011338	IAO:0000115	any structural anomaly of the extracellular matrix secreted by intraglomerular mesangial cells	
INFO	lowercase_definition	MP:0011339	IAO:0000115	any structural anomaly of the inner layer of the glomerulus within the basement membrane surrounding the glomerular capillaries that contain the intraglomerular mesangial cells	
INFO	lowercase_definition	MP:0011340	IAO:0000115	any structural anomaly of the tissue comprised of mesangial cells that fill the triangular space between the macula densa and the afferent and efferent arterioles of the juxtaglomerular apparatus	
INFO	lowercase_definition	MP:0011341	IAO:0000115	any structural anomaly of the portion of the renal tubule that constitutes the proximal part of the loop of Henle, has low permeability to ions and urea, and is highly permeable to water; it consists of an initial short thick segment lined by low simple cuboidal epithelium and a long thin segment lined by simple squamous epithelium; however, this distinction is not as important physiologically as in the ascending limb, so often the two are treated as one structure	
INFO	lowercase_definition	MP:0011342	IAO:0000115	any structural anomaly of the distal part of the loop of Henle that is impermeable to water and actively pumps sodium out of the filtrate to generate the hypertonic interstitium that drives countercurrent exchange; it consists of an initial very thin segment lined by simple squamous epithelium followed by a distal thick segment lined by simple cuboidal epithelium	
INFO	lowercase_definition	MP:0011343	IAO:0000115	any structural anomaly of the initial sub-portion of the ascending loop of Henle localized in the juxtamedullary nephron of the kidney; it is lined by simple squamous epithelium, impermeable to water but permeable to ions and other small particles	
INFO	lowercase_definition	MP:0011344	IAO:0000115	any structural anomaly of the distal sub-portion of the ascending loop of Henle which is lined by simple cuboidal epithelium and enters the renal cortex to empty a hypotonic filtrate into the distal convoluted tubule	
INFO	lowercase_definition	MP:0011345	IAO:0000115	failure of the developing loop of Henle to elongate and extend into the medullary zone of the kidney	
INFO	lowercase_definition	MP:0011346	IAO:0000115	acquired diminution of the size of the loops of Henle, the proximal convoluted tubule or the distal convoluted tubule associated with wasting as from death and reabsorbtion of cells, diminished cellular proliferation, decreased cellular volume, pressure, ischemia, malnutrition, reduced function or malfunction, or hormonal changes	
INFO	lowercase_definition	MP:0011347	IAO:0000115	any structural anomaly in the center of a renal, cortical lobule, consisting of the ascending or descending limbs of the loop of Henle or of the collecting tubules; medullary rays are regions where parallel arrays of straight tubules travel perpendicular to the capsule and extend from the cortex to the medulla	
INFO	lowercase_definition	MP:0011348	IAO:0000115	any structural anomaly of the layer of extracellular matrix that lies between the endothelium of the glomerular capillaries and the podocytes of the inner or visceral layer of the Bowman capsule; it is a fusion of the endothelial cell and podocyte basal laminas and acts as a physical barrier and an ion-selective filter	
INFO	lowercase_definition	MP:0011349	IAO:0000115	increased or decreased width of the layer of extracellular matrix that lies between the endothelium of the glomerular capillaries and the podocytes of the inner or visceral layer of the Bowman capsule	
INFO	lowercase_definition	MP:0011350	IAO:0000115	any structural anomaly of the densely packed microvilli that cover the luminal surface of epithelial cells of the proximal convoluted tubule; microvilli increase the luminal surface area of cells, sense the fluid flow in the tubule lumen and convert this information via biochemical responses into reabsorption	
INFO	lowercase_definition	MP:0011351	IAO:0000115	failure to form a brush border of densely packed microvilli on the luminal surface of epithelial cells of the proximal convoluted tubule	
